point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,density[kg/m3],volume[cm3/mol],heatCapacity[J/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%],heatCapacity[kJ/K]
25,1.0,2.690909090909091,1030.0,system,100.0,100.0,-10.195513222935007,0.22836103136920102,0.20407187807959712,0.6508136273603448,0.41698174807074284,0.10303678137089671,0.0478627069388783,0.16041837517806126,2622.8948202468887,23.30883551184823,[1414.9932183806861],0.00014413294502873815,0.15181022025936244,-745.1506653775251,2.9923728926522317,0.7410297623007063,24.615691537037563,13.617097397952666,21.565778823727747,1.4402974030549511,56.20995552936194,7.8892990675755215,7.640746089175722,5.631601035327156,10.97653207702312,0.37306576449809775,4.362783337195695,0.6162532743614648,0.7240425415974463,0.0,5.575721283883844,55.431231873445974,13.203212433500106,7.0332351401695306,3.725188819019061,12.945036755442723,0.5768297670261711,4.438401459391061,0.8079949763158933,0.19014960666611075,0.0,1.648719169023382,
25,1.0,2.690909090909091,1030.0,liq,92.84644076733767,92.68023286672793,-,-,-,-,-,-,-,-,2581.2872238436366,65.84208778016257,,0.00015259930716028986,0.4273440637291159,-2079.1935143471005,2.708340944277404,2.1940868710163867e-9,-,-,18.93402745911022,1.24263610874419e-17,56.80052055847128,7.8255327169605895,7.258645327250876,5.176170152514429,10.81041469650626,0.4006998360946341,4.491948655571235,0.5446778652068732,0.6872978421806871,0.0,6.004092349243128,56.112326103888996,13.119575129905165,6.693289566390541,3.42996448230135,12.771595619725293,0.620649057452662,4.577858746090442,0.7154080381057504,0.18081772288156028,0.0,1.7785155332582558,0.24389252809679376
25,1.0,2.690909090909091,1030.0,ol,0.7952863549419877,0.7462743771994601,-,-,-,-,-,-,-,-,3686.55047804314,46.52412140613321,,3.95010696732535e-5,0.3609731916550976,-1665.2813700996937,6.907417503325081,3.817246689682705,-,-,104.27009945578291,53.71809948105171,33.33333333333333,0.0,0.2063711269930478,33.9871566925537,32.47313884711991,0.0,0.0,0.0,0.0,0.0,0.0,35.029308066092796,0.0,0.20243230969988346,23.957570201855923,40.8106894223514,0.0,0.0,0.0,0.0,0.0,0.0,0.1898754173511635
25,1.0,2.690909090909091,1030.0,fsp,3.0202539564598165,3.3626628190295516,-,-,-,-,-,-,-,-,2637.692618174912,102.86740362075044,,2.6486992036604736e-5,0.6238521758735647,-3783.232408460289,6.367877437158658,3.4526782491869707,-,-,65.03287490731121,31.44389965500511,60.76499314959112,19.61750342520444,14.23500685040888,0.0,0.0,0.013873991116628796,5.368622583678931,0.0,0.0,0.0,0.0,53.81971657047898,29.487068111144012,11.768570531029205,0.0,0.0,0.01926683348279817,4.9053779538650035,0.0,0.0,0.0,0.0,0.3331415929142285
25,1.0,2.690909090909091,1030.0,spn,0.591978504039336,0.6223599873360204,-,-,-,-,-,-,-,-,4517.479079064931,47.250267748826495,,3.986351312874089e-5,0.42356169209538236,-1302.3112797683614,7.384690730040021,4.0811970945367015,-,-,146.0294577179399,75.24389826757931,0.0,1.1578122902025065,0.0,10.619016269625753,59.37295868858434,0.0,0.0,17.716475586754594,11.133737164832802,0.0,0.0,0.0,1.8430204100734846,0.0,6.681154194628296,66.60052098144746,0.0,0.0,22.094162758094914,2.7811416557558344,0.0,0.0,0.2061429857562507
25,1.0,2.690909090909091,1030.0,cpx,2.7460404172211828,2.588469949707036,-,-,-,-,-,-,-,-,3331.247381994087,68.09943471232644,,4.0050948162210304e-5,0.48462994913896346,-2747.830955838203,6.983786206796987,3.9633670824786065,-,-,92.70494452219987,52.32816206340344,49.95040824616489,0.8706253448374733,17.113031958970847,17.792568241394573,12.233643864747794,0.02141969081743997,1.0933759691342708,0.20183490911024918,0.7230917748224602,0.0,0.0,52.255336973531584,1.5456915017853838,16.71077735538079,12.485483726418101,15.305386200323479,0.035133853585076556,1.1800021075507607,0.28073465450942114,0.2014536269153767,0.0,0.0,0.2619813414032044
26,1.0,2.6363636363636367,1020.0000000000001,system,100.0,100.0,-10.38816400885871,0.18512448634037068,0.22723716503505273,0.6590721871983573,0.39078036543682215,0.09801332752004409,0.04438061695149423,0.16499548709929177,2604.81719348199,23.43781889229103,[1413.7581165658999],0.0001490712927555674,0.15164711422673474,-745.693956732512,2.9750498189295556,0.7364549443435942,24.56898439622746,13.564607413056985,21.171346996249977,1.412763982531436,56.80052055847129,7.825532716960591,7.2586453272508775,5.176170152514429,10.81041469650626,0.40069983609463417,4.491948655571236,0.5446778652068733,0.6872978421806871,0.0,6.004092349243129,56.11232610388901,13.119575129905165,6.6932895663905425,3.4299644823013495,12.771595619725293,0.620649057452662,4.577858746090442,0.7154080381057504,0.18081772288156028,0.0,1.7785155332582563,
26,1.0,2.6363636363636367,1020.0000000000001,fsp,2.9835001804780816,3.323925030072017,-,-,-,-,-,-,-,-,2634.599746573623,102.8745932402959,,2.665382037713058e-5,0.6215319732038237,-3781.358340773534,6.345850320726892,3.442448179009066,-,-,64.46659292335212,31.221191157701533,61.237055530642905,19.381472234678547,13.762944469357096,0.0,0.0,0.015982306911388373,5.602545458410063,0.0,0.0,0.0,0.0,54.297700647896285,29.1644509452155,11.390861650886677,0.0,0.0,0.022219157303254838,5.12476759869829,0.0,0.0,0.0,0.0,0.3331252827613339
26,1.0,2.6363636363636367,1020.0000000000001,liq,92.9041482435713,92.71831933115521,-,-,-,-,-,-,-,-,2560.8497970862413,66.01236471197639,,0.00015783136894315008,0.4254822072774571,-2074.8163015601563,2.6924527665570914,2.207295380389657e-9,-,-,18.564373299992816,1.2476851755836166e-17,57.42187929908111,7.769845838658151,6.87747038702375,4.728791579582275,10.566513020274135,0.43009655424186555,4.621674651556767,0.48220290871107835,0.6400601035346204,0.0,6.461465657336261,56.8380601390639,13.05191239478577,6.35431375872229,3.1396926796268847,12.508072395996322,0.6674961839971878,4.719357342387523,0.6345996134542004,0.16872236772751803,0.0,1.917773124238407,0.24238511247937244
26,1.0,2.6363636363636367,1020.0000000000001,spn,0.5774855821159273,0.606134455462197,-,-,-,-,-,-,-,-,4578.882595979315,47.181211970509686,,4.065795699915803e-5,0.4249537372330997,-1258.584710837334,7.322772237812478,4.042205541322711,-,-,145.7783082777619,74.81631168351022,0.0,1.1669624750954977,0.0,8.386443144029409,62.06496023729541,0.0,0.0,15.860461524509727,12.521172619069954,0.0,0.0,0.0,1.863894203247221,0.0,5.294407840445775,69.8566562249193,0.0,0.0,19.84670510526797,3.1383366261197345,0.0,0.0,0.2056291935758437
26,1.0,2.6363636363636367,1020.0000000000001,cpx,2.675107975306035,2.534241320916065,-,-,-,-,-,-,-,-,3341.4428201545497,68.12500521747005,,4.005051860166071e-5,0.4835514289770605,-2740.5307881611807,6.965447001573409,3.9369062367338756,-,-,93.06523381388719,51.789793196684116,50.051067529263335,0.813309136919492,17.082663860246665,17.04310941125285,12.882365177247815,0.023252943794297536,1.162004224395716,0.1863558415156275,0.7558718753642052,0.0,0.0,52.19140438559907,1.439266418454251,16.627207418520033,11.920915030973338,16.064902448641988,0.03801758791625572,1.2500143339099714,0.2583668445561067,0.20990553142898583,0.0,0.0,0.26241703914537157
26,1.0,2.6363636363636367,1020.0000000000001,ol,0.8597580185286527,0.81737986239451,-,-,-,-,-,-,-,-,3723.332596923305,46.5880738437155,,3.931321773191964e-5,0.36185452807412344,-1645.418184395116,6.857601382181841,3.7733131223979166,-,-,104.41282335041225,53.01240709594218,33.33333333333333,0.0,0.20878107327771692,31.92639377079381,34.53149182259514,0.0,0.0,0.0,0.0,0.0,0.0,34.635649518409245,0.0,0.20249476394808855,22.25202703900822,42.90982867863445,0.0,0.0,0.0,0.0,0.0,0.0,0.1905273632562807
27,1.0,2.581818181818182,1010.0000000000001,system,100.0,100.0,-10.5953659789888,0.12966557913047938,0.25163861718482283,0.6675481423666862,0.3692168719118919,0.09296349661365537,0.04099055518769432,0.1691964653264872,2584.9500735814618,23.578197108318335,[1413.1052858094379],0.00015438141158423952,0.15150802255069815,-746.6299678200106,2.9532137667939358,0.7264509012803513,24.691000104213156,13.605442764306934,20.725691118092165,1.3641580597307381,57.421879299081105,7.769845838658148,6.877470387023747,4.728791579582273,10.56651302027413,0.4300965542418654,4.6216746515567655,0.4822029087110781,0.6400601035346201,0.0,6.461465657336259,56.838060139063906,13.05191239478577,6.35431375872229,3.1396926796268843,12.50807239599632,0.6674961839971878,4.719357342387522,0.6345996134542004,0.168722367727518,0.0,1.917773124238407,
27,1.0,2.581818181818182,1010.0000000000001,liq,93.06015742458052,92.85505038575981,-,-,-,-,-,-,-,-,2539.559085563566,66.14512741711599,,0.0001633249391900123,0.42331062830147176,-2069.6629733147024,2.6759055134715806,2.221135483463873e-9,-,-,18.18443745051568,1.2528769577024155e-17,58.05555861554792,7.721724408342243,6.500382755068998,4.292643032700849,10.260442170926558,0.4608643885436016,4.749455952490359,0.4296974339982119,0.5875245111054626,0.0,6.941706731275827,57.58973257342708,12.999164923835757,6.0189157462448035,2.8562824451189397,12.172062650642687,0.7167956869103005,4.860341285209937,0.5667247062418135,0.15520914339337896,0.0,2.064770838975301,0.24074625766308158
27,1.0,2.581818181818182,1010.0000000000001,fsp,2.9139635483385424,3.2491880105578352,-,-,-,-,-,-,-,-,2631.468632723426,102.88201091861606,,2.684077182291348e-5,0.619202552565813,-3779.3894511009394,6.323316259425846,3.4320538684678956,-,-,63.889436166747146,30.996052594131317,61.71500079961187,19.142499600194068,13.284999200388137,0.0,0.0,0.018388512786297558,5.8391118870196355,0.0,0.0,0.0,0.0,54.78264695263607,28.837049500547284,11.007580925795898,0.0,0.0,0.02559292113017596,5.347129699890568,0.0,0.0,0.0,0.0,0.33245510141050416
27,1.0,2.581818181818182,1010.0000000000001,spn,0.5370389082565408,0.5629358232502035,-,-,-,-,-,-,-,-,4624.732755598905,47.12125264141158,,4.125970528782651e-5,0.42550787779129606,-1226.420682611842,7.2802610692608125,4.01646623574196,-,-,145.64609145271922,74.60619354375343,0.0,1.1620165217751868,0.0,6.830143413482473,63.97296684175734,0.0,0.0,14.463525935490399,13.571347287494609,0.0,0.0,0.0,1.8620960175704728,0.0,4.326082629814744,72.24090969807038,0.0,0.0,18.158174125670186,3.412737528874214,0.0,0.0,0.2054419296985515
27,1.0,2.581818181818182,1010.0000000000001,cpx,2.5752048154328193,2.45266275484252,-,-,-,-,-,-,-,-,3351.8248009198037,68.15216997148288,,4.000630541036441e-5,0.48247269093118395,-2733.1998176472102,6.946676843706162,3.910170785762786,-,-,93.41671493348456,51.247509348438165,50.14849015921313,0.7612970527017596,17.066294953923926,16.26766605272081,13.537374965896728,0.025147794085037194,1.2315245727490047,0.17487361675469792,0.7873308319548966,0.0,0.0,52.11644725301905,1.3426752752086963,16.555193778877157,11.340111142625664,16.824735570520115,0.04097677874613981,1.3203275034716697,0.2416291715296455,0.2179035260018505,0.0,0.0,0.26134043692766035
27,1.0,2.581818181818182,1010.0000000000001,ol,0.913635303391581,0.8801630255896398,-,-,-,-,-,-,-,-,3760.281324754943,46.65284015611772,,3.90758520214626e-5,0.36273807214481135,-1625.3249805591472,6.807972826985317,3.729341218409412,-,-,104.55279015756552,52.29793973244265,33.33333333333333,0.0,0.21149505946431546,29.84906297046009,36.60610863674227,0.0,0.0,0.0,0.0,0.0,0.0,34.247706903886666,0.0,0.20282947216441774,20.571150292964056,44.97831333098487,0.0,0.0,0.0,0.0,0.0,0.0,0.19039021823572863
28,1.0,2.5272727272727273,1000.0000000000001,system,100.0,100.0,-10.810051620142797,0.0691080234246654,0.27714803260800913,0.676216404898961,0.3523900775676264,0.08795583912825294,0.037727436521457894,0.1729184803339881,2563.869497502223,23.72534726474818,[1411.843699039528],0.00015997944205345158,0.15137255402332772,-747.8685388150656,2.928950249191685,0.7136912058902983,24.906136632008586,13.69657018020856,20.25356752922236,1.3059201000865583,58.05555861554791,7.721724408342241,6.500382755068997,4.292643032700847,10.260442170926552,0.4608643885436015,4.749455952490356,0.4296974339982118,0.5875245111054621,0.0,6.9417067312758265,57.589732573427085,12.99916492383576,6.0189157462448035,2.8562824451189397,12.172062650642685,0.7167956869103007,4.860341285209935,0.5667247062418136,0.1552091433933789,0.0,2.0647708389753014,
28,1.0,2.5272727272727273,1000.0000000000001,fsp,2.8284736061835742,3.1571537180148006,-,-,-,-,-,-,-,-,2628.2965521220563,102.8896875046456,,2.7021334743882405e-5,0.6168637942398192,-3777.321449375374,6.300392779451694,3.421483044103127,-,-,63.305731294096475,30.768275070135722,62.19921842307785,18.90039078846108,12.800781576922157,0.0,0.0,0.02112897329024611,6.078480238248678,0.0,0.0,0.0,0.0,55.274984479874554,28.504563075884874,10.618380159979273,0.0,0.0,0.029440357180350044,5.572631927080948,0.0,0.0,0.0,0.0,0.3313391917056246
28,1.0,2.5272727272727273,1000.0000000000001,spn,0.4824877826152485,0.5055870872038637,-,-,-,-,-,-,-,-,4658.473337866653,47.075283454319234,,4.160525859275635e-5,0.42548199194755415,-1203.5414829690887,7.253937117389663,3.9989135786034167,-,-,145.80023372181938,74.49509038343851,0.0,1.1425647321853236,0.0,5.741883037326656,65.31697125467433,0.0,0.0,13.479453367625386,14.319127608188294,0.0,0.0,0.0,1.8355167988820282,0.0,3.645919790992708,73.94359019212493,0.0,0.0,16.965163877202023,3.6098093407983143,0.0,0.0,0.2067980333717997
28,1.0,2.5272727272727273,1000.0000000000001,cpx,2.4703611929456293,2.366131741836075,-,-,-,-,-,-,-,-,3362.2824470024298,68.17993515766081,,3.9973926322016805e-5,0.4813839784375418,-2725.9306142429914,6.929185778695737,3.8839634481448346,-,-,93.80785780093147,50.720609249288756,50.23890742114994,0.7161898478536066,17.061627812006602,15.475632427901735,14.191525702458346,0.02709731082667608,1.3021129351589265,0.16709358012918202,0.8198129625149841,0.0,0.0,52.02942419298253,1.2587425030936783,16.49329316368281,10.750591546369465,17.57659598788482,0.04400033727726116,1.391166575854239,0.23007886703561684,0.22610682581957883,0.0,0.0,0.26195210377352673
28,1.0,2.5272727272727273,1000.0000000000001,liq,93.26442664124184,93.03966608127968,-,-,-,-,-,-,-,-,2517.654720523785,66.22924843962,,0.00016904145793352146,0.42077918238240913,-2063.4552265760904,2.6587622982014176,2.2353425194512777e-9,-,-,17.797343914620548,1.2580106782037415e-17,58.68940444344308,7.681054769980096,6.127850805523315,3.8738903506110707,9.898935452635843,0.49276244273328673,4.873657930611092,0.3864595889672381,0.5340604505811616,0.0,7.441923764913823,58.35725872107972,12.961520327587387,5.687500457428452,2.583792461167404,11.77119411256661,0.7682344155105483,4.999330776701926,0.5109135260551917,0.14142157092263838,0.0,2.2188336309801286,0.23868770292564137
28,1.0,2.5272727272727273,1000.0000000000001,ol,0.9542507770137059,0.9314613716655826,-,-,-,-,-,-,-,-,3796.6059915625947,46.71654085773693,,3.8916767022020976e-5,0.36357110687675337,-1605.4955220193683,6.759735713690269,3.686381648595171,-,-,104.6907042010225,51.593634133534806,33.33333333333333,0.0,0.21411999798106618,27.801797045316796,38.6507496233688,0.0,0.0,0.0,0.0,0.0,0.0,33.87378427561383,0.0,0.2031048451044431,18.951036274721005,46.972074604560724,0.0,0.0,0.0,0.0,0.0,0.0,0.19084083406147356
29,1.0,2.4727272727272727,990.0000000000001,system,100.0,100.0,-11.028354867342145,0.007375874879068875,0.30363399597469637,0.6850400267585167,0.33983958802047526,0.08302777405221112,0.03460720952207526,0.17613132226547723,2541.989694125993,23.876905645139338,[1411.2390214534987],0.00016581182185210192,0.15123632027522577,-749.3389521319441,2.9023458030585387,0.6982098268481464,25.21571312433831,13.84013175191542,19.76044975192523,1.2392122541029316,58.689404443443074,7.681054769980094,6.127850805523314,3.8738903506110702,9.89893545263584,0.4927624427332866,4.87365793061109,0.386459588967238,0.5340604505811616,0.0,7.441923764913821,58.35725872107973,12.961520327587387,5.687500457428452,2.5837924611674046,11.77119411256661,0.7682344155105484,4.999330776701926,0.5109135260551917,0.14142157092263843,0.0,2.218833630980129,
29,1.0,2.4727272727272727,990.0000000000001,liq,93.51611272448086,93.27122787951657,-,-,-,-,-,-,-,-,2495.498084555773,66.26145134438285,,0.00017491465088094484,0.4179016493649163,-2056.118737065149,2.6411826206536677,2.2496854801703897e-9,-,-,17.4082094219038,1.2629927323579505e-17,59.312264363204314,7.646616843245359,5.762603741846284,3.474650459570571,9.495784107419725,0.5254221695976715,4.992327709718538,0.35094645551879794,0.4822681733563503,0.0,7.957115976522386,59.12907256077619,12.936768142878627,5.362328314268751,2.3235006973690764,11.320985739109307,0.821269954765255,5.134300654538669,0.46516342057426824,0.12803692152913415,0.0,2.3785735941907253,0.2365639110094986
29,1.0,2.4727272727272727,990.0000000000001,cpx,2.3525575976871274,2.2667153935185946,-,-,-,-,-,-,-,-,3372.8377317473655,68.20823311120895,,3.996839762570305e-5,0.48028839768168574,-2718.6884124173835,6.911590308646092,3.8585546072931893,-,-,94.16565756479676,50.216304534887634,50.32044972572511,0.6787845669460524,17.067681055838687,14.665258768403602,14.846816151680231,0.02909479056982212,1.3742644130102426,0.16255799113484592,0.8550925366914061,0.0,0.0,51.92847826344481,1.1887566090543775,16.44044928283648,10.151399860037245,18.32277553765723,0.0470757552614976,1.4630293226565116,0.22303732003355164,0.23499804901829488,0.0,0.0,0.2610960405309128
29,1.0,2.4727272727272727,990.0000000000001,fsp,2.729555663393826,3.0504747967517907,-,-,-,-,-,-,-,-,2625.0766853925097,102.89768293751166,,2.720154697677968e-5,0.6145158374808244,-3775.143333882774,6.27688034516278,3.410707982621999,-,-,62.70955113851934,30.53733055036575,62.69064702318876,18.65467648840562,12.309352976811237,0.0,0.0,0.02424448805403981,6.321079023540344,0.0,0.0,0.0,0.0,55.77570613899607,28.166309672385015,10.222464983432863,0.0,0.0,0.03382021171273559,5.801698993473309,0.0,0.0,0.0,0.0,0.3299028695328751
29,1.0,2.4727272727272727,990.0000000000001,ol,0.9780928585512253,0.9672534510005546,-,-,-,-,-,-,-,-,3832.165623595564,46.77882369985803,,3.867830509625737e-5,0.36434386423405546,-1586.0250631634663,6.7126326895412785,3.644599734588779,-,-,104.80447203914882,50.90306688357607,33.33333333333333,0.0,0.21658251112046048,25.793274927792393,40.65680922775381,0.0,0.0,0.0,0.0,0.0,0.0,33.514778727831214,0.0,0.20326334902133342,17.395592299636053,48.886365623511416,0.0,0.0,0.0,0.0,0.0,0.0,0.19021092691635147
29,1.0,2.4727272727272727,990.0000000000001,spn,0.42368115588696426,0.4443284792124998,-,-,-,-,-,-,-,-,4683.764587491664,47.04319146501299,,4.186381177757996e-5,0.4250892626995203,-1187.3083941041002,7.233877800351075,3.9858405055535693,-,-,145.88250831009523,74.41061454451813,0.0,1.1111204062572178,0.0,4.948111590797851,66.29212698472654,0.0,0.0,12.816804885388084,14.831836132830329,0.0,0.0,0.0,1.78777901668688,0.0,3.1467875020594067,75.16429894944717,0.0,0.0,16.1562555618508,3.7448789699557463,0.0,0.0,0.20561839945576474
30,1.0,2.418181818181818,980.0000000000001,system,100.0,100.0,-11.247015160918513,-0.05221045450894043,0.33109829066364005,0.6939931301481712,0.33109756930284984,0.0782351809068228,0.031662053047253814,0.1787544591150777,2519.68209077302,24.02903576455682,[1411.7334431704546],0.00017181777810184657,0.15108126312269285,-750.9682945536955,2.8752256421937816,0.6823608413931294,25.55537580215066,14.00006077547135,19.265743089685422,1.1732050973005008,59.31226436320433,7.6466168432453605,5.762603741846284,3.474650459570572,9.495784107419727,0.5254221695976716,4.992327709718539,0.350946455518798,0.4822681733563504,0.0,7.957115976522387,59.12907256077619,12.936768142878627,5.362328314268751,2.3235006973690764,11.32098573910931,0.821269954765255,5.134300654538669,0.46516342057426835,0.12803692152913415,0.0,2.378573594190726,
30,1.0,2.418181818181818,980.0000000000001,liq,93.77246119907721,93.50729750105542,-,-,-,-,-,-,-,-,2473.1549660337146,66.23932723975415,,0.000180933851505698,0.4146747267117335,-2047.6126374998112,2.623224166296596,2.2641460961898922e-9,-,-,17.018533699433593,1.2678276619813873e-17,59.91824898610864,7.617818262587388,5.404385538393231,3.1006582048050086,9.053247123423597,0.5586521717874211,5.104223569290644,0.3218924792286353,0.4336196803838291,0.0,8.4872539839916,59.901849761397294,12.924436900122153,5.043192253397167,2.079266409567675,10.823864429639606,0.8756762893101508,5.264200919871019,0.42785841922374596,0.11544633863443719,0.0,2.544208278836753,0.23436700663318366
30,1.0,2.418181818181818,980.0000000000001,spn,0.3662501990115412,0.38481133954002184,-,-,-,-,-,-,-,-,4703.073621447065,47.02222110027172,,4.200095501845357e-5,0.42444588420560103,-1175.8320088472237,7.2197928749068305,3.97552123696855,-,-,146.04164657992823,74.33099267355223,0.0,1.0709681900623564,0.0,4.34962692500991,67.01758171482597,0.0,0.0,12.389229060531768,15.172594109569996,0.0,0.0,0.0,1.7244785362192439,0.0,2.7682700199871824,76.04434437193923,0.0,0.0,15.629091496132967,3.8338155757213817,0.0,0.0,0.20523582403332088
30,1.0,2.418181818181818,980.0000000000001,cpx,2.2433152667239824,2.1748432736134706,-,-,-,-,-,-,-,-,3383.28846947585,68.23558411504408,,3.9950582870076906e-5,0.4791662181277438,-2711.6411766689525,6.895699625467986,3.8346037811924845,-,-,94.54630679669796,49.74850348387688,50.39163242789735,0.6492173688920583,17.080346151251863,13.855225100828742,15.490440210320608,0.031125817977029076,1.447373175922226,0.16090448371936947,0.8937352631907518,0.0,0.0,51.81697840609433,1.1329315989889377,16.394131179443676,9.556577038314087,19.049091384345452,0.05018286004015912,1.5353798067914481,0.219983412807287,0.24474431317463313,0.0,0.0,0.2611684900923151
30,1.0,2.418181818181818,980.0000000000001,fsp,2.6305873758436173,2.944138746569273,-,-,-,-,-,-,-,-,2621.8262372537815,102.90589177032109,,2.743004905023181e-5,0.6121571857298332,-3772.882904621885,6.253000605231486,3.399789629406076,-,-,62.10736819277573,30.304560843714363,63.1870256229856,18.4064871885072,11.812974377014399,0.0,0.0,0.027768932252810175,6.5657438792399905,0.0,0.0,0.0,0.0,56.28253913581107,27.823809115996312,9.821619666366068,0.0,0.0,0.038781618450494215,6.033250463376056,0.0,0.0,0.0,0.0,0.3294710863978641
30,1.0,2.418181818181818,980.0000000000001,ol,0.9873859593436507,0.988909139221813,-,-,-,-,-,-,-,-,3866.1119691487775,46.83762697291954,,3.848899060788389e-5,0.3649992390676117,-1567.4589726021647,6.669047258262537,3.6051066496574657,-,-,104.95385475902715,50.24706067154973,33.333333333333336,0.0,0.2184345945615069,23.874430371667284,42.57380170043788,0.0,0.0,0.0,0.0,0.0,0.0,33.178795280705344,0.0,0.20294640812202092,15.940062064475837,50.67819624669679,0.0,0.0,0.0,0.0,0.0,0.0,0.19075343698206543
31,1.0,2.3636363636363638,970.0000000000001,system,100.0,100.0,-11.462934387693599,-0.10649106265934742,0.3595570411846316,0.7030717095478397,0.325914742526724,0.0736376040922664,0.028943428553274166,0.18065035854663106,2497.0788365401354,24.18014290151907,[1414.3962360593312],0.0001779308263794513,0.150898009353527,-752.7227506494094,2.8484371750789057,0.6671964688099465,25.89044118622298,14.158482032911705,18.77818143458422,1.111577460771946,59.918248986108644,7.617818262587389,5.404385538393232,3.100658204805009,9.053247123423597,0.5586521717874212,5.104223569290644,0.32189247922863534,0.43361968038382914,0.0,8.487253983991602,59.901849761397294,12.924436900122155,5.043192253397167,2.0792664095676754,10.823864429639604,0.8756762893101507,5.264200919871018,0.4278584192237459,0.11544633863443719,0.0,2.544208278836753,
